parts_line_id,service_job_id,part_id,quantity,sale_date,dealer_id,region_id,revenue_inr,cost_inr,is_emergency_order
PL00005750,SJ0002631,P0071,1,2024-03-10,D012,R06,1520.22,991.6,0
PL00005751,SJ0002632,P0027,1,2024-03-10,D008,R05,1591.94,979.67,0
PL00005752,SJ0002632,P0011,1,2024-03-10,D008,R05,1492.59,1020.27,0
PL00005753,SJ0002632,P0068,1,2024-03-10,D008,R05,1259.73,847.55,0
PL00005754,SJ0002633,P0071,1,2024-03-10,D030,R01,1520.22,991.6,0
PL00005755,SJ0002633,P0166,1,2024-03-10,D030,R01,3897.82,2442.57,0
PL00005756,SJ0002633,P0083,1,2024-03-10,D030,R01,2936.63,2287.93,0
PL00005757,SJ0002634,P0083,1,2024-03-10,D018,R03,2936.63,2287.93,0
PL00005758,SJ0002634,P0117,1,2024-03-10,D018,R03,33312.68,22902.91,0
PL00005759,SJ0002634,P0071,1,2024-03-10,D018,R03,1520.22,991.6,0
PL00005760,SJ0002634,P0075,1,2024-03-10,D018,R03,4316.07,3165.86,0
PL00005761,SJ0002634,P0021,3,2024-03-10,D018,R03,12162.81,7230.63,0
PL00005762,SJ0002635,P0026,2,2024-03-10,D026,R05,4071.42,2833.9,0
PL00005763,SJ0002635,P0001,1,2024-03-10,D026,R05,3320.07,2128.62,0
PL00005764,SJ0002636,P0156,1,2024-03-10,D022,R01,2115.96,1636.39,0
PL00005765,SJ0002637,P0103,1,2024-03-10,D021,R04,3385.07,2658.59,0
PL00005766,SJ0002637,P0065,1,2024-03-10,D021,R04,600.22,434.06,0
PL00005767,SJ0002637,P0032,1,2024-03-10,D021,R04,2060.44,1219.75,0
PL00005768,SJ0002638,P0076,1,2024-03-10,D017,R02,4067.27,2530.83,0
PL00005769,SJ0002639,P0160,1,2024-03-10,D023,R02,1413.17,858.11,0
PL00005770,SJ0002641,P0080,1,2024-03-11,D003,R05,3661.77,2542.72,1
PL00005771,SJ0002641,P0143,1,2024-03-11,D003,R05,617.83,448.91,0
PL00005772,SJ0002642,P0023,1,2024-03-11,D006,R01,2593.98,1769.07,0
PL00005773,SJ0002643,P0081,1,2024-03-11,D021,R04,1023.25,730.37,0
PL00005774,SJ0002644,P0081,2,2024-03-11,D037,R02,2046.5,1460.74,0
PL00005775,SJ0002644,P0126,1,2024-03-11,D037,R02,650.15,484.07,0
PL00005776,SJ0002644,P0023,1,2024-03-11,D037,R02,2593.98,1769.07,0
PL00005777,SJ0002645,P0143,2,2024-03-11,D025,R03,1235.66,897.82,0
PL00005778,SJ0002646,P0100,1,2024-03-11,D025,R03,1431.0,900.65,0
PL00005779,SJ0002647,P0013,1,2024-03-11,D016,R02,5268.1,3270.88,0
PL00005780,SJ0002647,P0196,1,2024-03-11,D016,R02,587.41,455.66,0
PL00005781,SJ0002647,P0099,1,2024-03-11,D016,R02,1122.86,843.68,0
PL00005782,SJ0002648,P0100,1,2024-03-11,D003,R05,1431.0,900.65,0
PL00005783,SJ0002648,P0105,1,2024-03-11,D003,R05,1106.11,746.01,0
PL00005784,SJ0002648,P0063,1,2024-03-11,D003,R05,12553.59,9450.84,0
PL00005785,SJ0002649,P0153,1,2024-03-11,D025,R03,1528.29,1009.68,0
PL00005786,SJ0002650,P0011,1,2024-03-12,D012,R06,1492.59,1020.27,0
PL00005787,SJ0002650,P0011,1,2024-03-12,D012,R06,1492.59,1020.27,0
PL00005788,SJ0002650,P0167,2,2024-03-12,D012,R06,2179.4,1494.18,0
PL00005789,SJ0002651,P0087,1,2024-03-12,D013,R05,3249.91,2071.45,0
PL00005790,SJ0002651,P0013,1,2024-03-12,D013,R05,5268.1,3270.88,0
PL00005791,SJ0002651,P0044,1,2024-03-12,D013,R05,4049.03,2404.81,0
PL00005792,SJ0002651,P0156,1,2024-03-12,D013,R05,2115.96,1636.39,0
PL00005793,SJ0002652,P0005,1,2024-03-12,D014,R02,11999.97,9212.59,0
PL00005794,SJ0002652,P0032,1,2024-03-12,D014,R02,2060.44,1219.75,0
PL00005795,SJ0002652,P0155,2,2024-03-12,D014,R02,2793.06,1733.34,0
PL00005796,SJ0002653,P0097,2,2024-03-12,D020,R02,7962.82,4758.36,0
PL00005797,SJ0002654,P0156,3,2024-03-12,D004,R04,6347.88,4909.17,0
PL00005798,SJ0002654,P0013,1,2024-03-12,D004,R04,5268.1,3270.88,1
PL00005799,SJ0002654,P0064,1,2024-03-12,D004,R04,12828.13,8679.69,0
PL00005800,SJ0002654,P0086,1,2024-03-12,D004,R04,27586.39,16998.85,0
PL00005801,SJ0002654,P0044,2,2024-03-12,D004,R04,8098.06,4809.62,0
PL00005802,SJ0002655,P0171,2,2024-03-12,D008,R05,2558.3,1718.9,0
PL00005803,SJ0002655,P0100,1,2024-03-12,D008,R05,1431.0,900.65,0
PL00005804,SJ0002656,P0122,1,2024-03-12,D012,R06,3608.88,2645.54,1
PL00005805,SJ0002656,P0088,2,2024-03-12,D012,R06,6083.0,4338.84,0
PL00005806,SJ0002656,P0077,2,2024-03-12,D012,R06,5293.84,3470.98,0
PL00005807,SJ0002657,P0065,1,2024-03-12,D019,R03,600.22,434.06,0
PL00005808,SJ0002657,P0087,3,2024-03-12,D019,R03,9749.73,6214.35,0
PL00005809,SJ0002659,P0152,1,2024-03-12,D020,R02,1045.55,633.9,0
PL00005810,SJ0002659,P0004,2,2024-03-12,D020,R02,2408.76,1780.58,0
PL00005811,SJ0002659,P0076,3,2024-03-12,D020,R02,12201.81,7592.49,0
PL00005812,SJ0002660,P0022,1,2024-03-12,D020,R02,1421.32,994.67,0
PL00005813,SJ0002661,P0038,1,2024-03-12,D010,R04,2605.86,1893.51,1
PL00005814,SJ0002661,P0070,2,2024-03-12,D010,R04,5887.88,3934.14,0
PL00005815,SJ0002661,P0172,1,2024-03-12,D010,R04,4142.58,2681.41,0
PL00005816,SJ0002662,P0159,1,2024-03-12,D027,R02,3826.77,2884.34,0
PL00005817,SJ0002662,P0180,1,2024-03-12,D027,R02,767.96,475.8,0
PL00005818,SJ0002663,P0022,2,2024-03-12,D033,R01,2842.64,1989.34,0
PL00005819,SJ0002663,P0144,1,2024-03-12,D033,R01,4116.79,2984.11,0
PL00005820,SJ0002664,P0152,1,2024-03-12,D033,R01,1045.55,633.9,0
PL00005821,SJ0002665,P0184,4,2024-03-12,D002,R06,6216.52,4815.24,0
PL00005822,SJ0002665,P0080,1,2024-03-12,D002,R06,3661.77,2542.72,0
PL00005823,SJ0002666,P0191,1,2024-03-12,D015,R02,12811.77,9396.23,0
PL00005824,SJ0002667,P0077,1,2024-03-12,D017,R02,2646.92,1735.49,0
PL00005825,SJ0002667,P0089,1,2024-03-12,D017,R02,70518.31,48150.51,0
PL00005826,SJ0002667,P0093,1,2024-03-12,D017,R02,53529.4,41844.35,0
PL00005827,SJ0002667,P0123,1,2024-03-12,D017,R02,2936.23,2254.14,0
PL00005828,SJ0002667,P0093,1,2024-03-12,D017,R02,53529.4,41844.35,1
PL00005829,SJ0002668,P0051,1,2024-03-13,D002,R06,14355.19,10113.99,0
PL00005830,SJ0002668,P0174,1,2024-03-13,D002,R06,16485.77,11499.49,0
PL00005831,SJ0002669,P0126,1,2024-03-13,D033,R01,650.15,484.07,0
PL00005832,SJ0002669,P0008,1,2024-03-13,D033,R01,3645.57,2578.79,0
PL00005833,SJ0002669,P0060,1,2024-03-13,D033,R01,1181.65,923.41,0
PL00005834,SJ0002670,P0107,1,2024-03-13,D001,R02,2574.67,1949.99,0
PL00005835,SJ0002670,P0143,1,2024-03-13,D001,R02,617.83,448.91,0
PL00005836,SJ0002670,P0168,1,2024-03-13,D001,R02,5049.22,3169.11,0
PL00005837,SJ0002671,P0021,1,2024-03-13,D028,R03,4054.27,2410.21,0
PL00005838,SJ0002671,P0071,1,2024-03-13,D028,R03,1520.22,991.6,0
PL00005839,SJ0002672,P0077,2,2024-03-13,D021,R04,5293.84,3470.98,0
PL00005840,SJ0002672,P0182,1,2024-03-13,D021,R04,1489.73,1033.63,0
PL00005841,SJ0002673,P0107,1,2024-03-13,D002,R06,2574.67,1949.99,0
PL00005842,SJ0002673,P0100,1,2024-03-13,D002,R06,1431.0,900.65,0
PL00005843,SJ0002674,P0015,1,2024-03-13,D028,R03,1035.19,696.63,0
PL00005844,SJ0002674,P0070,3,2024-03-13,D028,R03,8831.82,5901.21,0
PL00005845,SJ0002674,P0097,2,2024-03-13,D028,R03,7962.82,4758.36,0
PL00005846,SJ0002675,P0139,1,2024-03-13,D011,R01,19119.82,14808.17,0
PL00005847,SJ0002675,P0134,1,2024-03-13,D011,R01,16000.96,10781.73,0
PL00005848,SJ0002676,P0123,1,2024-03-13,D017,R02,2936.23,2254.14,0
PL00005849,SJ0002677,P0161,1,2024-03-14,D040,R03,7210.95,4334.63,0
PL00005850,SJ0002677,P0056,1,2024-03-14,D040,R03,1190.03,712.06,0
PL00005851,SJ0002678,P0001,4,2024-03-14,D037,R02,13280.28,8514.48,0
PL00005852,SJ0002679,P0147,1,2024-03-14,D001,R02,1509.1,1038.22,0
PL00005853,SJ0002679,P0147,1,2024-03-14,D001,R02,1509.1,1038.22,0
PL00005854,SJ0002681,P0023,1,2024-03-14,D039,R04,2593.98,1769.07,0
PL00005855,SJ0002681,P0185,1,2024-03-14,D039,R04,2584.96,1931.05,0
PL00005856,SJ0002681,P0023,2,2024-03-14,D039,R04,5187.96,3538.14,0
PL00005857,SJ0002681,P0144,1,2024-03-14,D039,R04,4116.79,2984.11,0
PL00005858,SJ0002682,P0083,1,2024-03-14,D035,R06,2936.63,2287.93,0
PL00005859,SJ0002683,P0099,1,2024-03-14,D003,R05,1122.86,843.68,0
PL00005860,SJ0002683,P0005,1,2024-03-14,D003,R05,11999.97,9212.59,0
PL00005861,SJ0002684,P0106,3,2024-03-14,D006,R01,11111.61,6921.24,0
PL00005862,SJ0002684,P0032,1,2024-03-14,D006,R01,2060.44,1219.75,0
PL00005863,SJ0002684,P0044,1,2024-03-14,D006,R01,4049.03,2404.81,0
PL00005864,SJ0002686,P0184,1,2024-03-14,D037,R02,1554.13,1203.81,0
PL00005865,SJ0002687,P0050,2,2024-03-14,D003,R05,5174.14,3228.82,0
PL00005866,SJ0002687,P0162,1,2024-03-14,D003,R05,1066.04,776.16,0
PL00005867,SJ0002687,P0075,2,2024-03-14,D003,R05,8632.14,6331.72,0
PL00005868,SJ0002688,P0130,1,2024-03-14,D006,R01,70841.75,48900.35,0
PL00005869,SJ0002688,P0001,2,2024-03-14,D006,R01,6640.14,4257.24,0
PL00005870,SJ0002688,P0033,1,2024-03-14,D006,R01,71060.91,55198.62,1
PL00005871,SJ0002688,P0147,1,2024-03-14,D006,R01,1509.1,1038.22,1
PL00005872,SJ0002688,P0130,1,2024-03-14,D006,R01,70841.75,48900.35,0
PL00005873,SJ0002689,P0147,2,2024-03-14,D002,R06,3018.2,2076.44,0
PL00005874,SJ0002689,P0143,1,2024-03-14,D002,R06,617.83,448.91,0
PL00005875,SJ0002690,P0168,2,2024-03-15,D027,R02,10098.44,6338.22,0
PL00005876,SJ0002690,P0176,1,2024-03-15,D027,R02,3926.47,2365.41,0
PL00005877,SJ0002691,P0013,1,2024-03-15,D033,R01,5268.1,3270.88,0
PL00005878,SJ0002692,P0095,1,2024-03-15,D034,R06,18505.4,11675.58,0
PL00005879,SJ0002693,P0146,1,2024-03-15,D001,R02,785.9,576.39,0
PL00005880,SJ0002694,P0075,2,2024-03-15,D027,R02,8632.14,6331.72,0
PL00005881,SJ0002694,P0021,1,2024-03-15,D027,R02,4054.27,2410.21,0
PL00005882,SJ0002694,P0166,2,2024-03-15,D027,R02,7795.64,4885.14,0
PL00005883,SJ0002694,P0163,1,2024-03-15,D027,R02,2096.23,1520.01,0
PL00005884,SJ0002694,P0163,2,2024-03-15,D027,R02,4192.46,3040.02,1
PL00005885,SJ0002695,P0186,1,2024-03-15,D014,R02,2435.39,1609.92,0
PL00005886,SJ0002696,P0001,1,2024-03-15,D016,R02,3320.07,2128.62,0
PL00005887,SJ0002696,P0176,1,2024-03-15,D016,R02,3926.47,2365.41,0
PL00005888,SJ0002696,P0107,2,2024-03-15,D016,R02,5149.34,3899.98,0
PL00005889,SJ0002697,P0066,1,2024-03-15,D030,R01,3853.91,2883.23,0
PL00005890,SJ0002697,P0003,1,2024-03-15,D030,R01,1207.62,751.71,0
PL00005891,SJ0002697,P0182,2,2024-03-15,D030,R01,2979.46,2067.26,0
PL00005892,SJ0002698,P0165,1,2024-03-15,D010,R04,12836.54,9136.15,0
PL00005893,SJ0002698,P0060,1,2024-03-15,D010,R04,1181.65,923.41,0
PL00005894,SJ0002698,P0165,1,2024-03-15,D010,R04,12836.54,9136.15,0
PL00005895,SJ0002699,P0038,2,2024-03-15,D040,R03,5211.72,3787.02,0
PL00005896,SJ0002699,P0097,3,2024-03-15,D040,R03,11944.23,7137.54,0
PL00005897,SJ0002700,P0087,1,2024-03-15,D006,R01,3249.91,2071.45,0
PL00005898,SJ0002700,P0044,1,2024-03-15,D006,R01,4049.03,2404.81,0
PL00005899,SJ0002701,P0165,1,2024-03-15,D005,R01,12836.54,9136.15,0
PL00005900,SJ0002701,P0127,1,2024-03-15,D005,R01,12064.23,9065.08,0
PL00005901,SJ0002702,P0023,1,2024-03-15,D017,R02,2593.98,1769.07,0
PL00005902,SJ0002702,P0022,1,2024-03-15,D017,R02,1421.32,994.67,0
PL00005903,SJ0002703,P0159,3,2024-03-16,D021,R04,11480.31,8653.02,0
PL00005904,SJ0002703,P0180,1,2024-03-16,D021,R04,767.96,475.8,0
PL00005905,SJ0002703,P0030,1,2024-03-16,D021,R04,942.57,726.46,0
PL00005906,SJ0002704,P0176,1,2024-03-16,D022,R01,3926.47,2365.41,0
PL00005907,SJ0002704,P0105,1,2024-03-16,D022,R01,1106.11,746.01,0
PL00005908,SJ0002704,P0171,1,2024-03-16,D022,R01,1279.15,859.45,0
PL00005909,SJ0002705,P0158,2,2024-03-16,D036,R05,2142.26,1412.0,0
PL00005910,SJ0002705,P0043,1,2024-03-16,D036,R05,1219.72,783.55,0
PL00005911,SJ0002705,P0128,1,2024-03-16,D036,R05,4728.11,2889.33,0
PL00005912,SJ0002706,P0105,1,2024-03-16,D018,R03,1106.11,746.01,0
PL00005913,SJ0002708,P0135,2,2024-03-16,D002,R06,1901.9,1312.0,0
PL00005914,SJ0002709,P0171,1,2024-03-16,D013,R05,1279.15,859.45,0
PL00005915,SJ0002709,P0092,1,2024-03-16,D013,R05,13592.39,8694.68,0
PL00005916,SJ0002710,P0165,1,2024-03-16,D035,R06,12836.54,9136.15,0
PL00005917,SJ0002711,P0193,1,2024-03-16,D011,R01,22641.32,17222.19,0
PL00005918,SJ0002711,P0131,1,2024-03-16,D011,R01,917.83,546.14,0
PL00005919,SJ0002711,P0002,1,2024-03-16,D011,R01,26537.45,16566.23,0
PL00005920,SJ0002711,P0131,1,2024-03-16,D011,R01,917.83,546.14,0
PL00005921,SJ0002711,P0060,1,2024-03-16,D011,R01,1181.65,923.41,0
PL00005922,SJ0002712,P0021,1,2024-03-16,D032,R01,4054.27,2410.21,0
PL00005923,SJ0002713,P0143,1,2024-03-16,D020,R02,617.83,448.91,0
PL00005924,SJ0002714,P0087,1,2024-03-16,D017,R02,3249.91,2071.45,0
PL00005925,SJ0002716,P0005,1,2024-03-16,D037,R02,11999.97,9212.59,0
PL00005926,SJ0002716,P0196,1,2024-03-16,D037,R02,587.41,455.66,0
PL00005927,SJ0002717,P0171,1,2024-03-16,D024,R02,1279.15,859.45,0
PL00005928,SJ0002717,P0171,1,2024-03-16,D024,R02,1279.15,859.45,0
PL00005929,SJ0002717,P0143,1,2024-03-16,D024,R02,617.83,448.91,0
PL00005930,SJ0002718,P0162,1,2024-03-16,D011,R01,1066.04,776.16,0
PL00005931,SJ0002719,P0152,1,2024-03-16,D017,R02,1045.55,633.9,0
PL00005932,SJ0002719,P0152,2,2024-03-16,D017,R02,2091.1,1267.8,0
PL00005933,SJ0002720,P0167,1,2024-03-17,D031,R04,1089.7,747.09,0
PL00005934,SJ0002720,P0068,1,2024-03-17,D031,R04,1259.73,847.55,0
PL00005935,SJ0002721,P0185,1,2024-03-17,D018,R03,2584.96,1931.05,0
PL00005936,SJ0002721,P0076,1,2024-03-17,D018,R03,4067.27,2530.83,0
PL00005937,SJ0002722,P0146,1,2024-03-17,D005,R01,785.9,576.39,0
PL00005938,SJ0002722,P0160,1,2024-03-17,D005,R01,1413.17,858.11,0
PL00005939,SJ0002722,P0191,1,2024-03-17,D005,R01,12811.77,9396.23,0
PL00005940,SJ0002723,P0074,1,2024-03-17,D028,R03,49375.39,32571.83,0
PL00005941,SJ0002723,P0021,2,2024-03-17,D028,R03,8108.54,4820.42,0
PL00005942,SJ0002724,P0172,1,2024-03-17,D034,R06,4142.58,2681.41,0
PL00005943,SJ0002724,P0073,1,2024-03-17,D034,R06,1101.26,786.71,0
PL00005944,SJ0002725,P0032,1,2024-03-17,D025,R03,2060.44,1219.75,0
PL00005945,SJ0002725,P0146,1,2024-03-17,D025,R03,785.9,576.39,0
PL00005946,SJ0002725,P0155,1,2024-03-17,D025,R03,1396.53,866.67,0
PL00005947,SJ0002726,P0009,1,2024-03-17,D034,R06,14946.62,9568.41,0
PL00005948,SJ0002726,P0150,1,2024-03-17,D034,R06,21584.4,14053.98,0
PL00005949,SJ0002726,P0030,1,2024-03-17,D034,R06,942.57,726.46,0
PL00005950,SJ0002727,P0075,1,2024-03-17,D024,R02,4316.07,3165.86,0
PL00005951,SJ0002727,P0170,1,2024-03-17,D024,R02,4143.26,2498.56,0
PL00005952,SJ0002727,P0050,1,2024-03-17,D024,R02,2587.07,1614.41,0
PL00005953,SJ0002727,P0058,3,2024-03-17,D024,R02,5957.37,4434.96,0
PL00005954,SJ0002728,P0050,1,2024-03-17,D011,R01,2587.07,1614.41,0
PL00005955,SJ0002728,P0163,1,2024-03-17,D011,R01,2096.23,1520.01,0
PL00005956,SJ0002729,P0146,1,2024-03-17,D023,R02,785.9,576.39,0
PL00005957,SJ0002729,P0146,1,2024-03-17,D023,R02,785.9,576.39,0
PL00005958,SJ0002729,P0196,1,2024-03-17,D023,R02,587.41,455.66,0
PL00005959,SJ0002730,P0126,2,2024-03-17,D007,R01,1300.3,968.14,0
PL00005960,SJ0002730,P0023,1,2024-03-17,D007,R01,2593.98,1769.07,0
PL00005961,SJ0002731,P0155,1,2024-03-17,D032,R01,1396.53,866.67,0
PL00005962,SJ0002731,P0103,1,2024-03-17,D032,R01,3385.07,2658.59,0
PL00005963,SJ0002731,P0032,2,2024-03-17,D032,R01,4120.88,2439.5,0
PL00005964,SJ0002733,P0065,1,2024-03-17,D025,R03,600.22,434.06,0
PL00005965,SJ0002734,P0068,2,2024-03-18,D031,R04,2519.46,1695.1,0
PL00005966,SJ0002736,P0184,2,2024-03-18,D030,R01,3108.26,2407.62,0
PL00005967,SJ0002736,P0176,2,2024-03-18,D030,R01,7852.94,4730.82,0
PL00005968,SJ0002737,P0175,1,2024-03-18,D010,R04,20094.0,13064.06,0
PL00005969,SJ0002737,P0189,2,2024-03-18,D010,R04,1030.78,814.18,0
PL00005970,SJ0002737,P0175,1,2024-03-18,D010,R04,20094.0,13064.06,0
PL00005971,SJ0002738,P0103,1,2024-03-18,D040,R03,3385.07,2658.59,0
PL00005972,SJ0002738,P0155,1,2024-03-18,D040,R03,1396.53,866.67,0
PL00005973,SJ0002739,P0081,2,2024-03-18,D022,R01,2046.5,1460.74,0
PL00005974,SJ0002739,P0004,2,2024-03-18,D022,R01,2408.76,1780.58,0
PL00005975,SJ0002739,P0081,1,2024-03-18,D022,R01,1023.25,730.37,0
PL00005976,SJ0002740,P0168,1,2024-03-19,D005,R01,5049.22,3169.11,0
PL00005977,SJ0002740,P0143,1,2024-03-19,D005,R01,617.83,448.91,0
PL00005978,SJ0002740,P0176,2,2024-03-19,D005,R01,7852.94,4730.82,0
PL00005979,SJ0002741,P0067,1,2024-03-19,D001,R02,19877.58,14079.65,0
PL00005980,SJ0002741,P0134,1,2024-03-19,D001,R02,16000.96,10781.73,0
PL00005981,SJ0002742,P0162,1,2024-03-19,D012,R06,1066.04,776.16,0
PL00005982,SJ0002743,P0172,1,2024-03-19,D010,R04,4142.58,2681.41,0
PL00005983,SJ0002743,P0068,1,2024-03-19,D010,R04,1259.73,847.55,0
PL00005984,SJ0002743,P0073,1,2024-03-19,D010,R04,1101.26,786.71,0
PL00005985,SJ0002745,P0004,1,2024-03-19,D031,R04,1204.38,890.29,0
PL00005986,SJ0002745,P0052,2,2024-03-19,D031,R04,6836.78,4386.78,0
PL00005987,SJ0002746,P0143,1,2024-03-19,D002,R06,617.83,448.91,0
PL00005988,SJ0002747,P0147,1,2024-03-19,D010,R04,1509.1,1038.22,0
PL00005989,SJ0002747,P0001,1,2024-03-19,D010,R04,3320.07,2128.62,0
PL00005990,SJ0002748,P0066,3,2024-03-19,D026,R05,11561.73,8649.69,0
PL00005991,SJ0002749,P0032,1,2024-03-20,D038,R01,2060.44,1219.75,0
PL00005992,SJ0002749,P0065,1,2024-03-20,D038,R01,600.22,434.06,0
PL00005993,SJ0002750,P0105,1,2024-03-20,D002,R06,1106.11,746.01,0
PL00005994,SJ0002750,P0026,1,2024-03-20,D002,R06,2035.71,1416.95,0
PL00005995,SJ0002751,P0171,2,2024-03-20,D011,R01,2558.3,1718.9,0
PL00005996,SJ0002752,P0041,1,2024-03-20,D003,R05,67102.43,48713.78,0
PL00005997,SJ0002752,P0168,1,2024-03-20,D003,R05,5049.22,3169.11,0
PL00005998,SJ0002752,P0130,1,2024-03-20,D003,R05,70841.75,48900.35,0
PL00005999,SJ0002752,P0105,1,2024-03-20,D003,R05,1106.11,746.01,0
PL00006000,SJ0002753,P0147,1,2024-03-20,D003,R05,1509.1,1038.22,0
PL00006001,SJ0002754,P0028,3,2024-03-20,D031,R04,13121.46,8670.54,0
PL00006002,SJ0002754,P0017,1,2024-03-20,D031,R04,1143.47,711.35,0
PL00006003,SJ0002755,P0083,1,2024-03-20,D025,R03,2936.63,2287.93,0
PL00006004,SJ0002755,P0058,1,2024-03-20,D025,R03,1985.79,1478.32,0
PL00006005,SJ0002755,P0071,2,2024-03-20,D025,R03,3040.44,1983.2,0
PL00006006,SJ0002756,P0080,1,2024-03-20,D010,R04,3661.77,2542.72,0
PL00006007,SJ0002757,P0183,1,2024-03-20,D018,R03,20474.93,13729.71,0
PL00006008,SJ0002757,P0076,1,2024-03-20,D018,R03,4067.27,2530.83,0
PL00006009,SJ0002757,P0060,1,2024-03-20,D018,R03,1181.65,923.41,0
PL00006010,SJ0002757,P0193,1,2024-03-20,D018,R03,22641.32,17222.19,0
PL00006011,SJ0002757,P0193,1,2024-03-20,D018,R03,22641.32,17222.19,0
PL00006012,SJ0002758,P0050,1,2024-03-20,D003,R05,2587.07,1614.41,0
PL00006013,SJ0002758,P0118,3,2024-03-20,D003,R05,10819.98,7614.42,0
PL00006014,SJ0002758,P0050,1,2024-03-20,D003,R05,2587.07,1614.41,0
PL00006015,SJ0002759,P0106,1,2024-03-20,D019,R03,3703.87,2307.08,0
PL00006016,SJ0002759,P0065,1,2024-03-20,D019,R03,600.22,434.06,0
PL00006017,SJ0002759,P0178,1,2024-03-20,D019,R03,45625.2,27853.35,0
PL00006018,SJ0002759,P0178,1,2024-03-20,D019,R03,45625.2,27853.35,0
PL00006019,SJ0002759,P0178,1,2024-03-20,D019,R03,45625.2,27853.35,0
PL00006020,SJ0002760,P0036,1,2024-03-20,D006,R01,12074.9,8199.31,0
PL00006021,SJ0002761,P0001,3,2024-03-21,D012,R06,9960.21,6385.86,0
PL00006022,SJ0002761,P0184,4,2024-03-21,D012,R06,6216.52,4815.24,0
PL00006023,SJ0002761,P0105,1,2024-03-21,D012,R06,1106.11,746.01,0
PL00006024,SJ0002762,P0173,1,2024-03-21,D003,R05,1850.62,1130.11,0
PL00006025,SJ0002762,P0181,3,2024-03-21,D003,R05,10850.31,7124.61,0
PL00006026,SJ0002762,P0116,1,2024-03-21,D003,R05,4171.65,2499.21,0
PL00006027,SJ0002763,P0118,1,2024-03-21,D002,R06,3606.66,2538.14,0
PL00006028,SJ0002763,P0170,3,2024-03-21,D002,R06,12429.78,7495.68,0
PL00006029,SJ0002763,P0162,1,2024-03-21,D002,R06,1066.04,776.16,0
PL00006030,SJ0002764,P0156,2,2024-03-21,D017,R02,4231.92,3272.78,0
PL00006031,SJ0002765,P0147,2,2024-03-21,D037,R02,3018.2,2076.44,0
PL00006032,SJ0002765,P0143,1,2024-03-21,D037,R02,617.83,448.91,0
PL00006033,SJ0002765,P0105,2,2024-03-21,D037,R02,2212.22,1492.02,0
PL00006034,SJ0002766,P0125,1,2024-03-21,D019,R03,1108.48,720.58,0
PL00006035,SJ0002767,P0125,1,2024-03-21,D032,R01,1108.48,720.58,0
PL00006036,SJ0002767,P0125,1,2024-03-21,D032,R01,1108.48,720.58,0
PL00006037,SJ0002768,P0022,1,2024-03-21,D021,R04,1421.32,994.67,0
PL00006038,SJ0002768,P0060,1,2024-03-21,D021,R04,1181.65,923.41,0
PL00006039,SJ0002770,P0176,3,2024-03-21,D033,R01,11779.41,7096.23,0
PL00006040,SJ0002771,P0122,1,2024-03-22,D008,R05,3608.88,2645.54,0
PL00006041,SJ0002771,P0017,1,2024-03-22,D008,R05,1143.47,711.35,0
PL00006042,SJ0002772,P0171,1,2024-03-22,D034,R06,1279.15,859.45,0
PL00006043,SJ0002772,P0095,1,2024-03-22,D034,R06,18505.4,11675.58,0
PL00006044,SJ0002772,P0095,1,2024-03-22,D034,R06,18505.4,11675.58,1
PL00006045,SJ0002773,P0070,1,2024-03-22,D031,R04,2943.94,1967.07,0
PL00006046,SJ0002773,P0070,3,2024-03-22,D031,R04,8831.82,5901.21,0
PL00006047,SJ0002773,P0172,4,2024-03-22,D031,R04,16570.32,10725.64,0
PL00006048,SJ0002774,P0023,1,2024-03-22,D034,R06,2593.98,1769.07,0
PL00006049,SJ0002775,P0026,1,2024-03-22,D010,R04,2035.71,1416.95,0
PL00006050,SJ0002775,P0026,2,2024-03-22,D010,R04,4071.42,2833.9,0
PL00006051,SJ0002775,P0171,1,2024-03-22,D010,R04,1279.15,859.45,0
PL00006052,SJ0002776,P0030,1,2024-03-22,D018,R03,942.57,726.46,0
PL00006053,SJ0002777,P0095,1,2024-03-22,D031,R04,18505.4,11675.58,0
PL00006054,SJ0002777,P0171,1,2024-03-22,D031,R04,1279.15,859.45,0
PL00006055,SJ0002778,P0173,1,2024-03-22,D027,R02,1850.62,1130.11,0
PL00006056,SJ0002778,P0116,2,2024-03-22,D027,R02,8343.3,4998.42,0
PL00006057,SJ0002779,P0152,1,2024-03-22,D002,R06,1045.55,633.9,1
PL00006058,SJ0002779,P0152,1,2024-03-22,D002,R06,1045.55,633.9,0
PL00006059,SJ0002779,P0052,2,2024-03-22,D002,R06,6836.78,4386.78,0
PL00006060,SJ0002780,P0005,1,2024-03-22,D038,R01,11999.97,9212.59,0
PL00006061,SJ0002780,P0191,1,2024-03-22,D038,R01,12811.77,9396.23,0
PL00006062,SJ0002780,P0160,1,2024-03-22,D038,R01,1413.17,858.11,0
PL00006063,SJ0002781,P0077,1,2024-03-22,D004,R04,2646.92,1735.49,0
PL00006064,SJ0002781,P0091,1,2024-03-22,D004,R04,4490.0,2744.51,0
PL00006065,SJ0002782,P0128,2,2024-03-22,D028,R03,9456.22,5778.66,0
PL00006066,SJ0002782,P0161,1,2024-03-22,D028,R03,7210.95,4334.63,0
PL00006067,SJ0002782,P0066,3,2024-03-22,D028,R03,11561.73,8649.69,0
PL00006068,SJ0002783,P0015,1,2024-03-22,D017,R02,1035.19,696.63,0
