feedback_id,service_job_id,customer_id,service_date,csat_score,nps_score,nps_group,complaint_reason,is_stockout_impacted,is_emergency,downtime_days,job_type,resolution_status
FB0000859,SJ0003200,C02468,2024-04-24,4,9,Promoter,Satisfied,0,0,2,Breakdown,Fixed
FB0000860,SJ0003203,C01208,2024-04-25,3,7,Passive,Parts unavailable,1,0,1,Breakdown,Fixed
FB0000861,SJ0003207,C01161,2024-04-25,3,7,Passive,High downtime,0,0,7,Breakdown,Fixed
FB0000862,SJ0003216,C01557,2024-04-26,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0000863,SJ0003219,C00551,2024-04-26,2,6,Detractor,Repeat issue,0,0,1,Breakdown,Repeat
FB0000864,SJ0003228,C00519,2024-04-27,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0000865,SJ0003232,C00669,2024-04-28,4,8,Passive,Satisfied,0,0,1,Breakdown,Fixed
FB0000866,SJ0003234,C01624,2024-04-28,3,7,Passive,Parts unavailable,1,0,1,Breakdown,Fixed
FB0000867,SJ0003237,C02230,2024-04-28,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0000868,SJ0003238,C02002,2024-04-28,2,6,Detractor,Repeat issue,0,0,3,Breakdown,Repeat
FB0000869,SJ0003241,C01116,2024-04-29,4,8,Passive,Satisfied,0,0,1,Breakdown,Fixed
FB0000870,SJ0003247,C02256,2024-04-29,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0000871,SJ0003253,C00712,2024-04-29,5,10,Promoter,Satisfied,0,0,1,Preventive,Fixed
FB0000872,SJ0003256,C01680,2024-04-29,3,7,Passive,High downtime,0,0,5,Breakdown,Fixed
FB0000873,SJ0003266,C01807,2024-04-30,4,8,Passive,Satisfied,0,0,2,Breakdown,Fixed
FB0000874,SJ0003273,C00165,2024-05-01,4,9,Promoter,Satisfied,1,0,1,Preventive,Fixed
FB0000875,SJ0003276,C00636,2024-05-01,5,10,Promoter,Satisfied,0,0,0,Inspection,Fixed
FB0000876,SJ0003277,C01312,2024-05-01,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0000877,SJ0003280,C00114,2024-05-01,2,5,Detractor,High downtime,0,1,6,Breakdown,Repeat
FB0000878,SJ0003286,C00477,2024-05-02,4,8,Passive,Satisfied,0,0,1,Breakdown,Fixed
FB0000879,SJ0003288,C01854,2024-05-02,4,8,Passive,Satisfied,0,0,1,Breakdown,Fixed
FB0000880,SJ0003290,C00690,2024-05-02,4,9,Promoter,Satisfied,0,0,3,Breakdown,Fixed
FB0000881,SJ0003291,C02129,2024-05-02,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0000882,SJ0003297,C00655,2024-05-02,4,9,Promoter,Satisfied,1,0,0,Preventive,Fixed
FB0000883,SJ0003300,C00244,2024-05-03,3,6,Detractor,Repeat issue,0,0,3,Breakdown,Repeat
FB0000884,SJ0003313,C00401,2024-05-04,4,9,Promoter,Satisfied,0,0,2,Breakdown,Fixed
FB0000885,SJ0003315,C00736,2024-05-04,3,8,Passive,Unexpected breakdown,0,0,3,Breakdown,Fixed
FB0000886,SJ0003318,C02081,2024-05-04,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0000887,SJ0003325,C02032,2024-05-05,5,10,Promoter,Satisfied,0,0,0,Inspection,Fixed
FB0000888,SJ0003327,C01073,2024-05-05,5,10,Promoter,Satisfied,0,0,0,Inspection,Fixed
FB0000889,SJ0003332,C00428,2024-05-05,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0000890,SJ0003335,C01368,2024-05-06,4,9,Promoter,Satisfied,0,0,2,Breakdown,Fixed
FB0000891,SJ0003337,C01428,2024-05-06,3,8,Passive,High downtime,0,0,5,Breakdown,Fixed
FB0000892,SJ0003340,C01074,2024-05-06,5,10,Promoter,Satisfied,0,0,1,Preventive,Fixed
FB0000893,SJ0003346,C01967,2024-05-07,2,5,Detractor,Repeat issue,1,0,1,Breakdown,Repeat
FB0000894,SJ0003349,C01967,2024-05-08,4,9,Promoter,Satisfied,1,0,0,Preventive,Fixed
FB0000895,SJ0003353,C00851,2024-05-08,4,8,Passive,Satisfied,0,0,1,Breakdown,Fixed
FB0000896,SJ0003354,C00203,2024-05-08,4,9,Promoter,Satisfied,0,0,2,Breakdown,Fixed
FB0000897,SJ0003357,C01471,2024-05-08,3,7,Passive,High downtime,0,1,5,Breakdown,Fixed
FB0000898,SJ0003372,C01295,2024-05-09,4,9,Promoter,Satisfied,0,0,4,Breakdown,Fixed
FB0000899,SJ0003380,C00880,2024-05-10,4,8,Passive,Satisfied,0,1,1,Breakdown,Fixed
FB0000900,SJ0003388,C01027,2024-05-10,3,7,Passive,Parts unavailable,1,0,3,Breakdown,Fixed
FB0000901,SJ0003390,C02028,2024-05-11,4,8,Passive,Satisfied,0,1,1,Breakdown,Fixed
FB0000902,SJ0003395,C02170,2024-05-11,3,6,Detractor,High downtime,0,1,5,Breakdown,Fixed
FB0000903,SJ0003397,C01278,2024-05-11,4,8,Passive,Satisfied,0,1,2,Breakdown,Fixed
FB0000904,SJ0003401,C00745,2024-05-12,3,7,Passive,High downtime,0,0,6,Breakdown,Fixed
FB0000905,SJ0003406,C01471,2024-05-12,5,10,Promoter,Satisfied,1,0,0,Preventive,Fixed
FB0000906,SJ0003419,C02421,2024-05-13,5,10,Promoter,Satisfied,0,0,0,Inspection,Fixed
FB0000907,SJ0003422,C01496,2024-05-13,4,8,Passive,Satisfied,0,0,3,Breakdown,Fixed
FB0000908,SJ0003425,C00004,2024-05-13,4,9,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0000909,SJ0003429,C01746,2024-05-14,3,8,Passive,Unexpected breakdown,0,0,2,Breakdown,Fixed
FB0000910,SJ0003431,C00997,2024-05-14,5,10,Promoter,Satisfied,0,0,0,Inspection,Fixed
FB0000911,SJ0003433,C01105,2024-05-14,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0000912,SJ0003435,C00990,2024-05-14,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0000913,SJ0003436,C00195,2024-05-14,3,7,Passive,High downtime,0,0,5,Breakdown,Fixed
FB0000914,SJ0003442,C01383,2024-05-15,4,8,Passive,Satisfied,0,0,4,Breakdown,Fixed
FB0000915,SJ0003449,C02223,2024-05-15,3,7,Passive,High downtime,0,1,6,Breakdown,Fixed
FB0000916,SJ0003461,C00750,2024-05-16,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0000917,SJ0003462,C00750,2024-05-16,5,10,Promoter,Satisfied,0,0,0,Inspection,Fixed
FB0000918,SJ0003466,C01695,2024-05-16,3,7,Passive,Unexpected breakdown,0,0,2,Breakdown,Fixed
FB0000919,SJ0003467,C02181,2024-05-16,4,8,Passive,Satisfied,0,0,1,Breakdown,Fixed
FB0000920,SJ0003470,C01324,2024-05-16,4,8,Passive,Satisfied,0,0,1,Breakdown,Fixed
FB0000921,SJ0003471,C01418,2024-05-16,5,10,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0000922,SJ0003479,C01511,2024-05-17,3,8,Passive,Unexpected breakdown,0,0,3,Breakdown,Fixed
FB0000923,SJ0003480,C00012,2024-05-17,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0000924,SJ0003484,C00144,2024-05-17,3,8,Passive,Unexpected breakdown,0,0,3,Breakdown,Fixed
FB0000925,SJ0003485,C02191,2024-05-18,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0000926,SJ0003486,C01589,2024-05-18,3,6,Detractor,High downtime,0,0,7,Breakdown,Fixed
FB0000927,SJ0003487,C00844,2024-05-18,4,8,Passive,Satisfied,0,0,1,Breakdown,Fixed
FB0000928,SJ0003489,C00397,2024-05-18,3,7,Passive,Parts unavailable,1,0,2,Breakdown,Fixed
FB0000929,SJ0003491,C00460,2024-05-18,3,8,Passive,Repeat issue,0,0,1,Breakdown,Repeat
FB0000930,SJ0003500,C00736,2024-05-18,4,8,Passive,Satisfied,0,0,2,Breakdown,Fixed
FB0000931,SJ0003502,C00379,2024-05-19,4,8,Passive,Satisfied,1,0,0,Preventive,Fixed
FB0000932,SJ0003504,C01488,2024-05-19,4,8,Passive,Satisfied,0,0,5,Breakdown,Fixed
FB0000933,SJ0003505,C02032,2024-05-19,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0000934,SJ0003514,C00871,2024-05-19,4,8,Passive,Satisfied,0,0,2,Breakdown,Fixed
FB0000935,SJ0003518,C01704,2024-05-20,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0000936,SJ0003519,C01567,2024-05-20,4,8,Passive,Satisfied,0,0,4,Breakdown,Fixed
FB0000937,SJ0003520,C00611,2024-05-20,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0000938,SJ0003524,C01214,2024-05-21,5,10,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0000939,SJ0003526,C01246,2024-05-21,3,7,Passive,Unexpected breakdown,0,0,3,Breakdown,Fixed
FB0000940,SJ0003529,C00400,2024-05-21,4,9,Promoter,Satisfied,0,0,3,Breakdown,Fixed
FB0000941,SJ0003536,C01391,2024-05-22,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0000942,SJ0003539,C02118,2024-05-22,4,8,Passive,Satisfied,0,0,1,Breakdown,Fixed
FB0000943,SJ0003545,C02171,2024-05-22,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0000944,SJ0003546,C01782,2024-05-22,3,8,Passive,High downtime,0,0,6,Breakdown,Fixed
FB0000945,SJ0003555,C00842,2024-05-23,4,8,Passive,Satisfied,0,0,1,Breakdown,Fixed
FB0000946,SJ0003557,C00488,2024-05-23,5,10,Promoter,Satisfied,0,0,0,Inspection,Fixed
FB0000947,SJ0003559,C01784,2024-05-23,4,8,Passive,Satisfied,0,0,3,Breakdown,Fixed
FB0000948,SJ0003565,C00974,2024-05-23,4,8,Passive,Satisfied,0,0,2,Breakdown,Fixed
FB0000949,SJ0003568,C01589,2024-05-24,4,9,Promoter,Satisfied,0,0,4,Breakdown,Fixed
FB0000950,SJ0003577,C00442,2024-05-24,2,5,Detractor,Repeat issue,1,0,1,Breakdown,Repeat
FB0000951,SJ0003578,C01559,2024-05-24,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0000952,SJ0003582,C02405,2024-05-24,3,7,Passive,Unexpected breakdown,0,0,3,Breakdown,Fixed
FB0000953,SJ0003583,C02191,2024-05-24,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0000954,SJ0003584,C00177,2024-05-25,4,8,Passive,Satisfied,0,1,1,Breakdown,Fixed
FB0000955,SJ0003596,C01978,2024-05-26,3,6,Detractor,High downtime,0,0,5,Breakdown,Fixed
FB0000956,SJ0003602,C01473,2024-05-26,4,9,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0000957,SJ0003613,C01704,2024-05-27,3,7,Passive,Repeat issue,0,0,1,Breakdown,Repeat
FB0000958,SJ0003614,C00272,2024-05-27,4,9,Promoter,Satisfied,0,0,2,Breakdown,Fixed
FB0000959,SJ0003619,C00495,2024-05-28,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0000960,SJ0003623,C00990,2024-05-28,3,7,Passive,High downtime,0,1,7,Breakdown,Fixed
FB0000961,SJ0003624,C00584,2024-05-28,3,8,Passive,Unexpected breakdown,0,0,3,Breakdown,Fixed
FB0000962,SJ0003627,C02219,2024-05-28,3,7,Passive,Repeat issue,0,0,2,Breakdown,Repeat
FB0000963,SJ0003632,C00696,2024-05-28,5,10,Promoter,Satisfied,0,0,1,Preventive,Fixed
FB0000964,SJ0003640,C00984,2024-05-30,4,9,Promoter,Satisfied,0,0,4,Breakdown,Fixed
FB0000965,SJ0003648,C02161,2024-05-30,4,8,Passive,Satisfied,0,0,3,Breakdown,Fixed
FB0000966,SJ0003654,C00083,2024-05-30,5,10,Promoter,Satisfied,0,0,1,Preventive,Fixed
FB0000967,SJ0003657,C01041,2024-05-30,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0000968,SJ0003659,C01169,2024-05-31,4,9,Promoter,Satisfied,0,0,2,Breakdown,Fixed
FB0000969,SJ0003664,C00066,2024-05-31,3,7,Passive,Repeat issue,0,0,1,Breakdown,Repeat
FB0000970,SJ0003668,C02026,2024-05-31,4,9,Promoter,Satisfied,0,0,2,Breakdown,Fixed
FB0000971,SJ0003681,C01186,2024-06-02,3,6,Detractor,Repeat issue,0,0,4,Breakdown,Repeat
FB0000972,SJ0003685,C00091,2024-06-02,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0000973,SJ0003690,C01642,2024-06-03,3,7,Passive,High downtime,0,0,5,Breakdown,Fixed
FB0000974,SJ0003692,C01572,2024-06-03,3,6,Detractor,Repeat issue,0,0,3,Breakdown,Repeat
FB0000975,SJ0003694,C01983,2024-06-03,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0000976,SJ0003701,C02028,2024-06-04,2,5,Detractor,High downtime,1,1,6,Breakdown,Fixed
FB0000977,SJ0003708,C01340,2024-06-04,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0000978,SJ0003710,C01098,2024-06-04,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0000979,SJ0003714,C02005,2024-06-05,4,8,Passive,Satisfied,0,0,4,Breakdown,Fixed
FB0000980,SJ0003721,C01649,2024-06-06,4,8,Passive,Satisfied,0,0,3,Breakdown,Fixed
FB0000981,SJ0003725,C01983,2024-06-06,4,9,Promoter,Satisfied,0,0,2,Breakdown,Fixed
FB0000982,SJ0003729,C00165,2024-06-07,3,7,Passive,Emergency order,0,1,2,Breakdown,Fixed
FB0000983,SJ0003732,C01355,2024-06-07,3,7,Passive,High downtime,0,0,7,Breakdown,Fixed
FB0000984,SJ0003733,C00323,2024-06-07,2,5,Detractor,High downtime,0,0,7,Breakdown,Fixed
FB0000985,SJ0003736,C02499,2024-06-07,4,9,Promoter,Satisfied,0,0,2,Breakdown,Fixed
FB0000986,SJ0003738,C02425,2024-06-07,3,6,Detractor,Parts unavailable,1,0,1,Breakdown,Fixed
FB0000987,SJ0003744,C01414,2024-06-08,5,10,Promoter,Satisfied,0,0,0,Inspection,Fixed
FB0000988,SJ0003749,C02056,2024-06-08,3,7,Passive,Repeat issue,0,0,2,Breakdown,Repeat
FB0000989,SJ0003750,C02468,2024-06-08,1,4,Detractor,Repeat issue,1,0,1,Breakdown,Repeat
FB0000990,SJ0003753,C00829,2024-06-09,3,8,Passive,Emergency order,0,1,2,Breakdown,Fixed
FB0000991,SJ0003758,C00972,2024-06-09,4,9,Promoter,Satisfied,0,0,3,Breakdown,Fixed
FB0000992,SJ0003759,C01059,2024-06-09,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0000993,SJ0003764,C02366,2024-06-10,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0000994,SJ0003767,C00064,2024-06-10,3,7,Passive,Unexpected breakdown,0,0,4,Breakdown,Fixed
FB0000995,SJ0003772,C00460,2024-06-10,5,10,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0000996,SJ0003775,C01321,2024-06-11,3,7,Passive,High downtime,0,0,5,Breakdown,Fixed
FB0000997,SJ0003781,C02346,2024-06-11,4,8,Passive,Satisfied,0,0,3,Breakdown,Fixed
FB0000998,SJ0003782,C01364,2024-06-11,4,9,Promoter,Satisfied,0,0,4,Breakdown,Fixed
FB0000999,SJ0003787,C00923,2024-06-11,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0001000,SJ0003788,C01889,2024-06-11,1,5,Detractor,Repeat issue,1,0,3,Breakdown,Repeat
FB0001001,SJ0003790,C02411,2024-06-11,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0001002,SJ0003796,C02237,2024-06-12,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0001003,SJ0003799,C01914,2024-06-12,4,8,Passive,Satisfied,0,0,2,Breakdown,Fixed
FB0001004,SJ0003801,C02222,2024-06-12,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0001005,SJ0003808,C01249,2024-06-13,3,7,Passive,High downtime,0,0,6,Breakdown,Fixed
FB0001006,SJ0003810,C00230,2024-06-13,3,8,Passive,Unexpected breakdown,0,0,4,Breakdown,Fixed
FB0001007,SJ0003811,C02171,2024-06-13,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0001008,SJ0003812,C00972,2024-06-13,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0001009,SJ0003819,C00877,2024-06-14,4,9,Promoter,Satisfied,0,0,1,Preventive,Fixed
FB0001010,SJ0003820,C00877,2024-06-14,5,10,Promoter,Satisfied,0,0,0,Inspection,Fixed
FB0001011,SJ0003822,C02161,2024-06-14,4,8,Passive,Satisfied,0,0,2,Breakdown,Fixed
FB0001012,SJ0003826,C01935,2024-06-14,4,9,Promoter,Satisfied,0,0,2,Breakdown,Fixed
FB0001013,SJ0003833,C00150,2024-06-15,3,7,Passive,High downtime,0,0,7,Breakdown,Fixed
FB0001014,SJ0003836,C01067,2024-06-15,3,6,Detractor,Repeat issue,0,0,3,Breakdown,Repeat
FB0001015,SJ0003840,C00821,2024-06-15,3,7,Passive,High downtime,0,0,6,Breakdown,Fixed
FB0001016,SJ0003842,C01408,2024-06-15,4,8,Passive,Satisfied,0,0,3,Breakdown,Fixed
FB0001017,SJ0003848,C00460,2024-06-15,3,7,Passive,Unexpected breakdown,0,0,3,Breakdown,Fixed
FB0001018,SJ0003850,C01943,2024-06-16,4,9,Promoter,Satisfied,0,0,3,Breakdown,Fixed
FB0001019,SJ0003854,C00031,2024-06-16,3,7,Passive,Parts unavailable,1,0,1,Breakdown,Fixed
FB0001020,SJ0003856,C00093,2024-06-16,4,9,Promoter,Satisfied,0,1,1,Breakdown,Fixed
FB0001021,SJ0003864,C01957,2024-06-17,3,6,Detractor,High downtime,0,0,6,Breakdown,Fixed
FB0001022,SJ0003869,C00754,2024-06-17,3,7,Passive,Emergency order,0,1,4,Breakdown,Fixed
FB0001023,SJ0003871,C00252,2024-06-17,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0001024,SJ0003873,C02392,2024-06-18,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0001025,SJ0003875,C01668,2024-06-18,4,8,Passive,Satisfied,0,0,5,Breakdown,Fixed
FB0001026,SJ0003876,C01290,2024-06-18,1,4,Detractor,Repeat issue,1,0,3,Breakdown,Repeat
FB0001027,SJ0003877,C00093,2024-06-18,3,7,Passive,High downtime,0,1,7,Breakdown,Fixed
FB0001028,SJ0003879,C02017,2024-06-18,4,9,Promoter,Satisfied,0,0,2,Breakdown,Fixed
FB0001029,SJ0003880,C01691,2024-06-18,4,8,Passive,Satisfied,0,0,2,Breakdown,Fixed
FB0001030,SJ0003881,C00462,2024-06-18,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0001031,SJ0003885,C01896,2024-06-19,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0001032,SJ0003886,C01773,2024-06-19,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0001033,SJ0003887,C02349,2024-06-19,4,8,Passive,Satisfied,0,0,6,Breakdown,Fixed
FB0001034,SJ0003889,C01193,2024-06-19,3,8,Passive,High downtime,0,0,5,Breakdown,Fixed
FB0001035,SJ0003890,C01364,2024-06-19,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0001036,SJ0003891,C02224,2024-06-20,4,9,Promoter,Satisfied,0,0,4,Breakdown,Fixed
FB0001037,SJ0003894,C01561,2024-06-20,3,7,Passive,Parts unavailable,1,0,3,Breakdown,Fixed
FB0001038,SJ0003898,C01265,2024-06-20,5,9,Promoter,Satisfied,0,0,0,Inspection,Fixed
FB0001039,SJ0003903,C00440,2024-06-21,4,8,Passive,Satisfied,0,1,2,Breakdown,Fixed
FB0001040,SJ0003906,C01965,2024-06-21,3,8,Passive,Unexpected breakdown,0,0,1,Breakdown,Fixed
FB0001041,SJ0003907,C00214,2024-06-21,5,10,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0001042,SJ0003909,C00731,2024-06-21,5,10,Promoter,Satisfied,0,0,0,Inspection,Fixed
FB0001043,SJ0003913,C01265,2024-06-21,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0001044,SJ0003917,C00208,2024-06-21,4,9,Promoter,Satisfied,0,0,2,Breakdown,Fixed
FB0001045,SJ0003918,C00119,2024-06-21,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0001046,SJ0003919,C01466,2024-06-22,3,7,Passive,High downtime,0,0,5,Breakdown,Fixed
FB0001047,SJ0003920,C00618,2024-06-22,5,10,Promoter,Satisfied,0,0,1,Preventive,Fixed
FB0001048,SJ0003922,C01324,2024-06-22,4,9,Promoter,Satisfied,0,0,2,Breakdown,Fixed
FB0001049,SJ0003923,C00272,2024-06-22,4,9,Promoter,Satisfied,0,0,3,Breakdown,Fixed
FB0001050,SJ0003925,C00594,2024-06-22,4,8,Passive,Satisfied,0,0,4,Breakdown,Fixed
FB0001051,SJ0003926,C01443,2024-06-23,4,8,Passive,Satisfied,0,0,1,Breakdown,Fixed
FB0001052,SJ0003931,C02122,2024-06-23,3,7,Passive,High downtime,0,1,5,Breakdown,Fixed
FB0001053,SJ0003939,C01187,2024-06-24,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0001054,SJ0003941,C00200,2024-06-24,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0001055,SJ0003945,C01303,2024-06-24,3,7,Passive,Unexpected breakdown,0,0,4,Breakdown,Fixed
FB0001056,SJ0003949,C01642,2024-06-25,4,9,Promoter,Satisfied,0,0,2,Breakdown,Fixed
FB0001057,SJ0003951,C01189,2024-06-25,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0001058,SJ0003954,C02045,2024-06-25,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0001059,SJ0003957,C00066,2024-06-25,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0001060,SJ0003959,C01351,2024-06-25,4,9,Promoter,Satisfied,0,0,3,Breakdown,Fixed
FB0001061,SJ0003962,C01295,2024-06-25,3,8,Passive,Unexpected breakdown,0,0,3,Breakdown,Fixed
FB0001062,SJ0003965,C00177,2024-06-26,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0001063,SJ0003972,C01286,2024-06-26,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0001064,SJ0003976,C00178,2024-06-27,4,8,Passive,Satisfied,0,0,2,Breakdown,Fixed
FB0001065,SJ0003978,C01617,2024-06-27,3,8,Passive,High downtime,0,0,5,Breakdown,Fixed
FB0001066,SJ0003981,C02360,2024-06-27,3,8,Passive,Unexpected breakdown,0,0,4,Breakdown,Fixed
FB0001067,SJ0003990,C02130,2024-06-27,3,7,Passive,Repeat issue,0,0,1,Breakdown,Repeat
FB0001068,SJ0003993,C01428,2024-06-28,3,7,Passive,Repeat issue,0,0,1,Breakdown,Repeat
FB0001069,SJ0003999,C00522,2024-06-28,5,10,Promoter,Satisfied,0,0,1,Preventive,Fixed
FB0001070,SJ0004006,C02068,2024-06-29,4,8,Passive,Satisfied,0,0,3,Breakdown,Fixed
FB0001071,SJ0004008,C00672,2024-06-29,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0001072,SJ0004009,C02436,2024-06-29,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0001073,SJ0004011,C02478,2024-06-29,4,8,Passive,Satisfied,0,0,3,Breakdown,Fixed
FB0001074,SJ0004013,C00744,2024-06-29,2,6,Detractor,Repeat issue,0,0,4,Breakdown,Repeat
FB0001075,SJ0004016,C02188,2024-06-30,3,7,Passive,Repeat issue,0,0,1,Breakdown,Repeat
FB0001076,SJ0004019,C01904,2024-06-30,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0001077,SJ0004021,C01597,2024-06-30,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0001078,SJ0004024,C00644,2024-06-30,5,10,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0001079,SJ0004029,C00218,2024-06-30,5,10,Promoter,Satisfied,0,0,0,Inspection,Fixed
FB0001080,SJ0004031,C02341,2024-06-30,3,6,Detractor,Parts unavailable,1,1,3,Breakdown,Fixed
FB0001081,SJ0004037,C00380,2024-07-01,5,10,Promoter,Satisfied,0,0,0,Inspection,Fixed
FB0001082,SJ0004041,C01644,2024-07-01,3,7,Passive,Parts unavailable,1,0,1,Breakdown,Fixed
FB0001083,SJ0004043,C02087,2024-07-01,3,8,Passive,Emergency order,0,1,2,Breakdown,Fixed
FB0001084,SJ0004045,C01828,2024-07-01,4,8,Passive,Satisfied,0,0,4,Breakdown,Fixed
FB0001085,SJ0004050,C00212,2024-07-02,5,10,Promoter,Satisfied,0,0,1,Preventive,Fixed
FB0001086,SJ0004056,C00380,2024-07-03,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0001087,SJ0004065,C01896,2024-07-04,4,8,Passive,Satisfied,0,0,2,Breakdown,Fixed
FB0001088,SJ0004071,C00778,2024-07-04,3,7,Passive,Parts unavailable,1,0,2,Breakdown,Fixed
FB0001089,SJ0004075,C00976,2024-07-05,5,10,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0001090,SJ0004085,C01129,2024-07-06,4,8,Passive,Satisfied,0,0,1,Breakdown,Fixed
FB0001091,SJ0004087,C00239,2024-07-06,5,10,Promoter,Satisfied,0,0,1,Preventive,Fixed
FB0001092,SJ0004089,C01402,2024-07-06,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0001093,SJ0004090,C00883,2024-07-06,4,8,Passive,Satisfied,0,0,1,Breakdown,Fixed
FB0001094,SJ0004091,C00744,2024-07-06,3,7,Passive,Unexpected breakdown,0,0,2,Breakdown,Fixed
FB0001095,SJ0004100,C00663,2024-07-07,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0001096,SJ0004102,C02347,2024-07-07,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0001097,SJ0004103,C00605,2024-07-07,4,9,Promoter,Satisfied,0,0,3,Breakdown,Fixed
FB0001098,SJ0004105,C02346,2024-07-07,5,10,Promoter,Satisfied,0,0,0,Inspection,Fixed
FB0001099,SJ0004106,C01239,2024-07-07,4,8,Passive,Satisfied,0,0,1,Breakdown,Fixed
FB0001100,SJ0004108,C00130,2024-07-07,4,8,Passive,Satisfied,0,0,2,Breakdown,Fixed
FB0001101,SJ0004113,C00455,2024-07-08,4,9,Promoter,Satisfied,0,0,3,Breakdown,Fixed
FB0001102,SJ0004121,C00086,2024-07-08,4,9,Promoter,Satisfied,0,0,2,Breakdown,Fixed
FB0001103,SJ0004126,C01043,2024-07-08,4,8,Passive,Satisfied,0,0,3,Breakdown,Fixed
FB0001104,SJ0004130,C01098,2024-07-09,5,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0001105,SJ0004131,C00580,2024-07-09,3,8,Passive,Unexpected breakdown,0,0,3,Breakdown,Fixed
FB0001106,SJ0004132,C02032,2024-07-09,3,7,Passive,Repeat issue,0,0,1,Breakdown,Repeat
FB0001107,SJ0004136,C02004,2024-07-09,3,8,Passive,Emergency order,0,1,3,Breakdown,Fixed
FB0001108,SJ0004137,C00607,2024-07-09,4,8,Passive,Satisfied,0,0,2,Breakdown,Fixed
