service_job_id,machine_id,service_date,dealer_id,model_id,job_type,failure_code,downtime_days,labor_hours,service_cost_labor_inr,is_warranty,resolution_status
SJ0001323,MC01400,2023-11-17,D007,M04,Breakdown,F006,4,2.6,3640,1,Repeat
SJ0001324,MC01402,2023-11-17,D032,M04,Breakdown,F010,1,1.8,2700,1,Repeat
SJ0001325,MC00152,2023-11-18,D009,M01,Breakdown,F003,1,3.7,5180,1,Fixed
SJ0001326,MC00190,2023-11-18,D003,M02,Preventive,,1,4.3,6450,1,Fixed
SJ0001327,MC00190,2023-11-18,D003,M02,Inspection,,0,2.3,3450,1,Fixed
SJ0001328,MC00328,2023-11-18,D020,M03,Breakdown,F010,4,1.6,2240,1,Fixed
SJ0001329,MC00544,2023-11-18,D015,M02,Preventive,,0,1.3,1820,1,Fixed
SJ0001330,MC00544,2023-11-18,D015,M02,Inspection,,0,2.0,2800,1,Fixed
SJ0001331,MC00992,2023-11-18,D009,M01,Breakdown,F001,1,6.8,9520,1,Fixed
SJ0001332,MC01093,2023-11-18,D035,M06,Breakdown,F003,2,3.2,4480,1,Fixed
SJ0001333,MC01158,2023-11-18,D030,M05,Breakdown,F010,1,3.0,3900,1,Fixed
SJ0001334,MC01190,2023-11-18,D024,M01,Breakdown,F009,1,4.5,6300,1,Fixed
SJ0001335,MC01402,2023-11-18,D032,M04,Breakdown,F003,1,2.4,3600,1,Fixed
SJ0001336,MC01409,2023-11-18,D008,M01,Breakdown,F009,2,2.8,3920,1,Fixed
SJ0001337,MC01411,2023-11-18,D028,M02,Breakdown,F009,1,3.6,4680,1,Fixed
SJ0001338,MC00301,2023-11-19,D009,M01,Breakdown,F003,3,2.7,3780,1,Fixed
SJ0001339,MC00387,2023-11-19,D014,M02,Breakdown,F008,8,2.5,3250,1,Repeat
SJ0001340,MC00518,2023-11-19,D026,M03,Inspection,,0,1.5,2100,1,Fixed
SJ0001341,MC01324,2023-11-19,D022,M02,Breakdown,F009,1,3.9,5460,1,Fixed
SJ0001342,MC01444,2023-11-19,D006,M03,Breakdown,F003,1,4.3,6020,1,Fixed
SJ0001343,MC01454,2023-11-19,D029,M02,Breakdown,F008,1,8.2,12300,1,Fixed
SJ0001344,MC00033,2023-11-20,D002,M03,Breakdown,F006,4,5.0,7000,1,Fixed
SJ0001345,MC00053,2023-11-20,D029,M03,Preventive,,1,2.5,3750,1,Fixed
SJ0001346,MC00172,2023-11-20,D035,M03,Breakdown,F003,1,2.5,3500,1,Repeat
SJ0001347,MC00294,2023-11-20,D008,M01,Preventive,,1,1.7,2380,1,Fixed
SJ0001348,MC00390,2023-11-20,D023,M02,Breakdown,F006,5,6.9,8970,1,Fixed
SJ0001349,MC00522,2023-11-20,D017,M02,Breakdown,F003,1,3.8,5700,1,Fixed
SJ0001350,MC00681,2023-11-20,D026,M03,Breakdown,F003,1,2.5,3500,1,Repeat
SJ0001351,MC00906,2023-11-20,D033,M01,Preventive,,0,1.5,2250,1,Fixed
SJ0001352,MC01236,2023-11-20,D038,M01,Preventive,,0,3.4,5100,1,Fixed
SJ0001353,MC01442,2023-11-20,D027,M04,Breakdown,F010,4,1.7,2550,1,Fixed
SJ0001354,MC01450,2023-11-20,D033,M01,Breakdown,F010,1,1.6,2400,1,Fixed
SJ0001355,MC01457,2023-11-20,D025,M03,Preventive,,1,2.1,2940,1,Fixed
SJ0001356,MC00068,2023-11-21,D009,M03,Breakdown,F001,3,5.5,7700,1,Fixed
SJ0001357,MC00379,2023-11-21,D016,M06,Breakdown,F010,1,2.7,3510,1,Fixed
SJ0001358,MC00460,2023-11-21,D021,M04,Breakdown,F003,1,1.5,2100,1,Fixed
SJ0001359,MC00473,2023-11-21,D033,M04,Breakdown,F009,3,3.5,5250,1,Repeat
SJ0001360,MC00500,2023-11-21,D002,M01,Breakdown,F008,4,9.4,13160,1,Fixed
SJ0001361,MC00543,2023-11-21,D033,M02,Preventive,,0,3.3,4950,1,Fixed
SJ0001362,MC00619,2023-11-21,D033,M02,Breakdown,F003,1,1.0,1500,1,Fixed
SJ0001363,MC00659,2023-11-21,D016,M04,Breakdown,F010,1,2.1,2730,1,Fixed
SJ0001364,MC00810,2023-11-21,D038,M06,Breakdown,F009,3,2.8,4200,1,Repeat
SJ0001365,MC00830,2023-11-21,D033,M05,Preventive,,0,3.4,5100,1,Fixed
SJ0001366,MC00856,2023-11-21,D030,M06,Breakdown,F003,1,4.8,6240,1,Fixed
SJ0001367,MC00945,2023-11-21,D027,M03,Breakdown,F009,2,2.0,3000,1,Repeat
SJ0001368,MC00988,2023-11-21,D015,M03,Breakdown,F003,3,2.1,2940,1,Fixed
SJ0001369,MC00988,2023-11-21,D015,M03,Preventive,,0,3.7,5180,1,Fixed
SJ0001370,MC01134,2023-11-21,D024,M02,Breakdown,F008,4,5.6,7840,1,Fixed
SJ0001371,MC01338,2023-11-21,D029,M04,Breakdown,F006,3,8.0,12000,1,Fixed
SJ0001372,MC01343,2023-11-21,D035,M01,Breakdown,F003,4,4.0,5600,1,Repeat
SJ0001373,MC01359,2023-11-21,D021,M01,Breakdown,F006,1,5.1,7140,1,Fixed
SJ0001374,MC01437,2023-11-21,D040,M03,Breakdown,F010,1,4.0,6000,1,Fixed
SJ0001375,MC00036,2023-11-22,D029,M05,Breakdown,F009,1,1.2,1800,1,Fixed
SJ0001376,MC00243,2023-11-22,D028,M01,Breakdown,F010,2,2.1,2730,1,Fixed
SJ0001377,MC00357,2023-11-22,D011,M02,Breakdown,F010,1,2.6,3380,1,Fixed
SJ0001378,MC00374,2023-11-22,D027,M02,Breakdown,F009,3,2.1,3150,1,Fixed
SJ0001379,MC00807,2023-11-22,D003,M03,Breakdown,F010,2,1.6,2400,1,Fixed
SJ0001380,MC00810,2023-11-22,D038,M06,Breakdown,F003,1,3.4,5100,1,Fixed
SJ0001381,MC01104,2023-11-22,D003,M05,Breakdown,F003,2,2.5,3750,1,Repeat
SJ0001382,MC01478,2023-11-22,D025,M01,Breakdown,F010,1,2.6,3640,1,Fixed
SJ0001383,MC00009,2023-11-23,D012,M03,Breakdown,F010,1,3.0,3900,1,Repeat
SJ0001384,MC00010,2023-11-23,D021,M04,Breakdown,F003,1,3.1,4340,1,Fixed
SJ0001385,MC00197,2023-11-23,D013,M05,Breakdown,F010,1,4.4,5720,1,Fixed
SJ0001386,MC00357,2023-11-23,D011,M02,Breakdown,F010,3,3.6,4680,1,Fixed
SJ0001387,MC00392,2023-11-23,D002,M05,Breakdown,F003,2,2.9,4060,1,Repeat
SJ0001388,MC00552,2023-11-23,D037,M04,Breakdown,F006,5,5.9,7670,1,Fixed
SJ0001389,MC00575,2023-11-23,D014,M05,Breakdown,F001,4,5.3,6890,1,Fixed
SJ0001390,MC00734,2023-11-23,D035,M03,Breakdown,F003,1,3.4,4760,1,Fixed
SJ0001391,MC00816,2023-11-23,D005,M01,Breakdown,F003,2,2.1,2940,1,Fixed
SJ0001392,MC01286,2023-11-23,D025,M06,Breakdown,F010,2,2.4,3360,1,Fixed
SJ0001393,MC01449,2023-11-23,D017,M04,Breakdown,F001,3,2.6,3900,1,Fixed
SJ0001394,MC01472,2023-11-23,D003,M02,Breakdown,F008,5,6.2,9300,1,Fixed
SJ0001395,MC00039,2023-11-24,D024,M03,Breakdown,F010,1,4.2,5880,1,Fixed
SJ0001396,MC00087,2023-11-24,D025,M06,Breakdown,F009,1,4.1,5740,1,Fixed
SJ0001397,MC00127,2023-11-24,D031,M02,Breakdown,F003,4,4.0,5200,1,Fixed
SJ0001398,MC00169,2023-11-24,D004,M03,Breakdown,F010,1,5.5,7150,1,Fixed
SJ0001399,MC00230,2023-11-24,D028,M06,Breakdown,F001,4,6.0,7800,1,Fixed
SJ0001400,MC00371,2023-11-24,D003,M01,Preventive,,0,3.0,4500,1,Fixed
SJ0001401,MC00431,2023-11-24,D036,M01,Breakdown,F010,1,3.6,5040,1,Fixed
SJ0001402,MC00478,2023-11-24,D025,M06,Breakdown,F006,4,6.5,9100,1,Fixed
SJ0001403,MC00626,2023-11-24,D021,M04,Breakdown,F009,2,2.1,2940,1,Fixed
SJ0001404,MC00659,2023-11-24,D016,M04,Breakdown,F009,2,1.6,2080,1,Fixed
SJ0001405,MC00752,2023-11-24,D023,M02,Preventive,,1,1.8,2340,1,Fixed
SJ0001406,MC00786,2023-11-24,D035,M04,Breakdown,F009,2,3.7,5180,1,Fixed
SJ0001407,MC00820,2023-11-24,D034,M02,Breakdown,F010,4,3.1,4030,1,Fixed
SJ0001408,MC00887,2023-11-24,D020,M06,Breakdown,F003,1,4.7,6580,1,Fixed
SJ0001409,MC01020,2023-11-24,D027,M03,Breakdown,F009,2,2.2,3300,1,Fixed
SJ0001410,MC01287,2023-11-24,D022,M01,Breakdown,F010,1,2.0,2800,1,Fixed
SJ0001411,MC01343,2023-11-24,D035,M01,Breakdown,F010,1,5.6,7840,1,Repeat
SJ0001412,MC01400,2023-11-24,D007,M04,Breakdown,F003,1,4.5,6300,1,Fixed
SJ0001413,MC01433,2023-11-24,D034,M01,Breakdown,F009,2,4.7,6110,1,Fixed
SJ0001414,MC01437,2023-11-24,D040,M03,Breakdown,F010,1,3.3,4950,1,Fixed
SJ0001415,MC00010,2023-11-25,D021,M04,Breakdown,F008,7,4.8,6720,1,Repeat
SJ0001416,MC00069,2023-11-25,D028,M02,Breakdown,F001,3,11.4,14820,1,Repeat
SJ0001417,MC00273,2023-11-25,D011,M03,Breakdown,F009,3,3.4,4420,1,Fixed
SJ0001418,MC01088,2023-11-25,D034,M04,Breakdown,F009,3,4.2,5460,1,Fixed
SJ0001419,MC01122,2023-11-25,D035,M06,Breakdown,F001,5,3.7,5180,1,Fixed
SJ0001420,MC00522,2023-11-26,D017,M02,Breakdown,F003,1,2.9,4350,1,Fixed
SJ0001421,MC00581,2023-11-26,D001,M03,Breakdown,F009,3,6.2,9300,1,Fixed
SJ0001422,MC01319,2023-11-26,D025,M03,Breakdown,F010,1,1.5,2100,1,Fixed
SJ0001423,MC01338,2023-11-26,D029,M04,Preventive,,1,5.5,8250,1,Fixed
SJ0001424,MC01370,2023-11-26,D019,M02,Preventive,,0,2.4,3600,1,Fixed
SJ0001425,MC00281,2023-11-27,D014,M04,Breakdown,F010,1,3.1,4030,1,Fixed
SJ0001426,MC00299,2023-11-27,D025,M01,Breakdown,F006,5,7.0,9800,1,Fixed
SJ0001427,MC00300,2023-11-27,D024,M04,Breakdown,F010,1,4.3,6020,1,Fixed
SJ0001428,MC00706,2023-11-27,D031,M01,Breakdown,F001,3,1.6,2080,1,Fixed
SJ0001429,MC00936,2023-11-27,D001,M03,Breakdown,F003,2,1.2,1800,1,Fixed
SJ0001430,MC01045,2023-11-27,D007,M02,Breakdown,F010,1,3.5,4900,1,Fixed
SJ0001431,MC01121,2023-11-27,D009,M02,Breakdown,F009,2,3.7,5180,1,Fixed
SJ0001432,MC01175,2023-11-27,D021,M01,Breakdown,F009,1,3.6,5040,1,Fixed
SJ0001433,MC01407,2023-11-27,D032,M02,Breakdown,F009,2,4.6,6900,1,Fixed
SJ0001434,MC01460,2023-11-27,D025,M06,Breakdown,F008,6,5.4,7560,1,Fixed
SJ0001435,MC01493,2023-11-27,D006,M01,Breakdown,F010,1,5.3,7420,1,Fixed
SJ0001436,MC00053,2023-11-28,D029,M03,Preventive,,0,2.4,3600,1,Fixed
SJ0001437,MC00100,2023-11-28,D038,M01,Breakdown,F003,1,4.1,6150,1,Repeat
SJ0001438,MC00219,2023-11-28,D023,M01,Breakdown,F010,1,1.5,1950,1,Fixed
SJ0001439,MC00254,2023-11-28,D025,M03,Breakdown,F003,3,4.9,6860,1,Fixed
SJ0001440,MC00663,2023-11-28,D015,M06,Breakdown,F009,1,6.4,8960,1,Fixed
SJ0001441,MC00838,2023-11-28,D019,M02,Breakdown,F010,1,2.6,3900,1,Fixed
SJ0001442,MC00898,2023-11-28,D035,M05,Breakdown,F003,1,2.5,3500,1,Fixed
SJ0001443,MC00959,2023-11-28,D036,M02,Breakdown,F003,1,3.9,5460,1,Repeat
SJ0001444,MC00993,2023-11-28,D031,M06,Breakdown,F008,5,3.9,5070,1,Fixed
SJ0001445,MC01149,2023-11-28,D038,M01,Breakdown,F009,1,4.2,6300,1,Fixed
SJ0001446,MC00069,2023-11-29,D028,M02,Preventive,,1,2.4,3120,1,Fixed
SJ0001447,MC00273,2023-11-29,D011,M03,Breakdown,F003,1,2.5,3250,1,Fixed
SJ0001448,MC00280,2023-11-29,D024,M03,Breakdown,F001,2,8.0,11200,1,Fixed
SJ0001449,MC00299,2023-11-29,D025,M01,Breakdown,F009,4,2.4,3360,1,Fixed
SJ0001450,MC00575,2023-11-29,D014,M05,Breakdown,F003,2,4.4,5720,1,Repeat
SJ0001451,MC01269,2023-11-29,D014,M02,Breakdown,F003,3,3.8,4940,1,Fixed
SJ0001452,MC01405,2023-11-29,D019,M05,Preventive,,1,2.5,3750,1,Fixed
SJ0001453,MC01405,2023-11-29,D019,M05,Inspection,,0,0.9,1350,1,Fixed
SJ0001454,MC00143,2023-11-30,D002,M01,Preventive,,0,2.9,4060,1,Fixed
SJ0001455,MC00143,2023-11-30,D002,M01,Inspection,,0,1.5,2100,1,Fixed
SJ0001456,MC00256,2023-11-30,D006,M06,Breakdown,F010,2,3.7,5180,1,Fixed
SJ0001457,MC00748,2023-11-30,D023,M02,Breakdown,F006,2,5.3,6890,1,Fixed
SJ0001458,MC00216,2023-12-01,D040,M06,Breakdown,F003,1,2.8,4200,1,Repeat
SJ0001459,MC00306,2023-12-01,D036,M05,Breakdown,F010,1,4.6,6440,1,Fixed
SJ0001460,MC00731,2023-12-01,D012,M01,Breakdown,F001,4,7.0,9100,1,Fixed
SJ0001461,MC00752,2023-12-01,D023,M02,Breakdown,F003,2,4.3,5590,1,Fixed
SJ0001462,MC00782,2023-12-01,D031,M03,Breakdown,F009,1,3.8,4940,1,Fixed
SJ0001463,MC00868,2023-12-01,D012,M06,Breakdown,F010,2,4.2,5460,1,Fixed
SJ0001464,MC00988,2023-12-01,D015,M03,Breakdown,F003,1,3.5,4900,1,Fixed
SJ0001465,MC01046,2023-12-01,D002,M03,Breakdown,F009,3,2.9,4060,1,Fixed
SJ0001466,MC01065,2023-12-01,D009,M03,Breakdown,F010,3,1.5,2100,1,Fixed
SJ0001467,MC01103,2023-12-01,D025,M04,Preventive,,0,3.9,5460,1,Fixed
SJ0001468,MC01103,2023-12-01,D025,M04,Inspection,,0,1.0,1400,1,Fixed
SJ0001469,MC00009,2023-12-02,D012,M03,Breakdown,F009,3,2.6,3380,1,Fixed
SJ0001470,MC00262,2023-12-02,D010,M03,Breakdown,F010,3,4.6,6900,1,Fixed
SJ0001471,MC00398,2023-12-02,D024,M03,Breakdown,F003,2,3.4,4760,1,Fixed
SJ0001472,MC00635,2023-12-02,D019,M01,Breakdown,F003,1,2.8,4200,1,Fixed
SJ0001473,MC00782,2023-12-02,D031,M03,Breakdown,F003,1,3.1,4030,1,Fixed
SJ0001474,MC00800,2023-12-02,D040,M01,Breakdown,F010,1,3.2,4800,1,Fixed
SJ0001475,MC00825,2023-12-02,D023,M01,Breakdown,F008,8,5.0,6500,1,Fixed
SJ0001476,MC01033,2023-12-02,D004,M01,Breakdown,F010,1,3.0,3900,1,Fixed
SJ0001477,MC01043,2023-12-02,D009,M04,Breakdown,F008,6,6.8,9520,1,Fixed
SJ0001478,MC01372,2023-12-02,D013,M02,Breakdown,F001,3,6.4,8320,1,Fixed
SJ0001479,MC01384,2023-12-02,D033,M03,Breakdown,F003,1,2.7,4050,1,Fixed
SJ0001480,MC00197,2023-12-03,D013,M05,Breakdown,F003,3,5.3,6890,1,Fixed
SJ0001481,MC00221,2023-12-03,D038,M01,Breakdown,F008,4,6.8,10200,1,Fixed
SJ0001482,MC00307,2023-12-03,D016,M01,Breakdown,F009,2,3.7,4810,1,Fixed
SJ0001483,MC00495,2023-12-03,D030,M02,Breakdown,F009,2,1.9,2470,1,Repeat
SJ0001484,MC00567,2023-12-03,D002,M01,Breakdown,F010,3,4.4,6160,1,Fixed
SJ0001485,MC00703,2023-12-03,D021,M06,Breakdown,F001,5,5.4,7560,1,Fixed
SJ0001486,MC00725,2023-12-03,D013,M03,Breakdown,F003,1,4.8,6240,1,Fixed
SJ0001487,MC00831,2023-12-03,D016,M02,Breakdown,F003,2,3.3,4290,1,Fixed
SJ0001488,MC00846,2023-12-03,D019,M01,Preventive,,0,1.8,2700,1,Fixed
SJ0001489,MC00846,2023-12-03,D019,M01,Inspection,,0,1.5,2250,1,Fixed
SJ0001490,MC00862,2023-12-03,D035,M04,Preventive,,0,3.2,4480,1,Fixed
SJ0001491,MC00869,2023-12-03,D032,M01,Breakdown,F003,2,1.0,1500,1,Fixed
SJ0001492,MC00887,2023-12-03,D020,M06,Breakdown,F001,1,6.0,8400,1,Fixed
SJ0001493,MC00951,2023-12-03,D034,M06,Preventive,,0,1.5,1950,1,Fixed
SJ0001494,MC01112,2023-12-03,D014,M06,Breakdown,F010,1,3.2,4160,1,Fixed
SJ0001495,MC01207,2023-12-03,D022,M01,Breakdown,F010,4,1.2,1680,1,Fixed
SJ0001496,MC01235,2023-12-03,D012,M06,Preventive,,0,3.0,3900,1,Fixed
SJ0001497,MC01235,2023-12-03,D012,M06,Inspection,,0,1.8,2340,1,Fixed
SJ0001498,MC01287,2023-12-03,D022,M01,Breakdown,F003,2,3.5,4900,1,Repeat
SJ0001499,MC01444,2023-12-03,D006,M03,Breakdown,F009,3,3.6,5040,1,Fixed
SJ0001500,MC01462,2023-12-03,D012,M05,Breakdown,F003,1,4.6,5980,1,Fixed
SJ0001501,MC00073,2023-12-04,D029,M04,Breakdown,F003,1,1.0,1500,1,Repeat
SJ0001502,MC00074,2023-12-04,D031,M05,Breakdown,F003,2,1.0,1300,1,Fixed
SJ0001503,MC00155,2023-12-04,D006,M04,Breakdown,F010,2,2.3,3220,1,Fixed
SJ0001504,MC00211,2023-12-04,D036,M02,Breakdown,F009,2,1.7,2380,1,Fixed
SJ0001505,MC00303,2023-12-04,D028,M01,Breakdown,F010,2,3.9,5070,1,Fixed
SJ0001506,MC00352,2023-12-04,D003,M04,Breakdown,F009,1,2.3,3450,1,Fixed
SJ0001507,MC00501,2023-12-04,D026,M01,Preventive,,1,1.0,1400,1,Fixed
SJ0001508,MC00501,2023-12-04,D026,M01,Inspection,,0,3.4,4760,1,Fixed
SJ0001509,MC00540,2023-12-04,D007,M03,Breakdown,F009,3,2.3,3220,1,Fixed
SJ0001510,MC00909,2023-12-04,D001,M01,Breakdown,F010,1,2.0,3000,1,Fixed
SJ0001511,MC01026,2023-12-04,D013,M04,Breakdown,F008,6,7.7,10010,1,Fixed
SJ0001512,MC01268,2023-12-04,D022,M03,Breakdown,F003,1,2.8,3920,1,Fixed
SJ0001513,MC01404,2023-12-04,D006,M03,Preventive,,1,1.3,1820,1,Fixed
SJ0001514,MC01404,2023-12-04,D006,M03,Inspection,,0,2.6,3640,1,Fixed
SJ0001515,MC01449,2023-12-04,D017,M04,Breakdown,F010,1,2.7,4050,1,Fixed
SJ0001516,MC00096,2023-12-05,D001,M02,Breakdown,F003,2,1.0,1500,1,Fixed
SJ0001517,MC00157,2023-12-05,D017,M01,Breakdown,F010,1,2.8,4200,1,Fixed
SJ0001518,MC00226,2023-12-05,D036,M03,Breakdown,F001,5,4.8,6720,1,Fixed
SJ0001519,MC00333,2023-12-05,D040,M05,Breakdown,F001,4,2.6,3900,1,Fixed
SJ0001520,MC00387,2023-12-05,D014,M02,Breakdown,F010,2,2.6,3380,1,Fixed
SJ0001521,MC00407,2023-12-05,D032,M01,Breakdown,F009,1,4.7,7050,1,Repeat
SJ0001522,MC00544,2023-12-05,D015,M02,Breakdown,F003,1,2.8,3920,1,Fixed
SJ0001523,MC00617,2023-12-05,D035,M01,Breakdown,F008,5,5.9,8260,1,Fixed
SJ0001524,MC00659,2023-12-05,D016,M04,Breakdown,F006,4,6.9,8970,1,Fixed
SJ0001525,MC00748,2023-12-05,D023,M02,Breakdown,F003,3,3.7,4810,1,Fixed
SJ0001526,MC00769,2023-12-05,D008,M01,Breakdown,F008,5,7.7,10780,1,Fixed
SJ0001527,MC00902,2023-12-05,D022,M01,Preventive,,0,3.3,4620,1,Fixed
SJ0001528,MC00902,2023-12-05,D022,M01,Inspection,,0,2.0,2800,1,Fixed
SJ0001529,MC01033,2023-12-05,D004,M01,Breakdown,F006,5,6.6,8580,1,Fixed
SJ0001530,MC01225,2023-12-05,D021,M01,Breakdown,F010,1,3.3,4620,1,Fixed
SJ0001531,MC01234,2023-12-05,D023,M03,Breakdown,F001,5,3.8,4940,1,Fixed
SJ0001532,MC01281,2023-12-05,D036,M03,Breakdown,F003,1,5.2,7280,1,Fixed
SJ0001533,MC01408,2023-12-05,D021,M02,Preventive,,0,1.8,2520,1,Fixed
SJ0001534,MC00120,2023-12-06,D040,M04,Breakdown,F010,1,4.0,6000,1,Repeat
SJ0001535,MC00481,2023-12-06,D008,M03,Breakdown,F008,4,5.5,7700,1,Fixed
SJ0001536,MC00486,2023-12-06,D037,M01,Breakdown,F010,2,2.7,3510,1,Fixed
SJ0001537,MC00525,2023-12-06,D011,M02,Preventive,,1,3.5,4550,1,Fixed
SJ0001538,MC00525,2023-12-06,D011,M02,Inspection,,0,1.7,2210,1,Fixed
SJ0001539,MC00574,2023-12-06,D016,M02,Preventive,,0,3.5,4550,1,Fixed
SJ0001540,MC00595,2023-12-06,D025,M03,Breakdown,F003,3,2.5,3500,1,Fixed
SJ0001541,MC00698,2023-12-06,D039,M03,Preventive,,0,4.7,6580,1,Fixed
SJ0001542,MC00698,2023-12-06,D039,M03,Inspection,,0,2.2,3080,1,Fixed
SJ0001543,MC00782,2023-12-06,D031,M03,Breakdown,F009,1,4.8,6240,1,Fixed
SJ0001544,MC00872,2023-12-06,D010,M05,Breakdown,F001,4,4.8,7200,1,Fixed
SJ0001545,MC00947,2023-12-06,D018,M04,Breakdown,F001,1,7.2,10800,1,Repeat
SJ0001546,MC00997,2023-12-06,D040,M03,Breakdown,F010,1,3.1,4650,1,Fixed
SJ0001547,MC01393,2023-12-06,D022,M05,Breakdown,F010,2,3.2,4480,1,Fixed
SJ0001548,MC00004,2023-12-07,D016,M04,Breakdown,F010,1,3.4,4420,1,Fixed
SJ0001549,MC00144,2023-12-07,D017,M04,Preventive,,1,3.5,5250,1,Fixed
SJ0001550,MC00144,2023-12-07,D017,M04,Inspection,,0,1.1,1650,1,Fixed
SJ0001551,MC00250,2023-12-07,D006,M01,Breakdown,F003,1,1.0,1400,1,Fixed
SJ0001552,MC00327,2023-12-07,D037,M03,Breakdown,F009,1,3.4,4420,1,Fixed
SJ0001553,MC00415,2023-12-07,D005,M05,Breakdown,F001,4,4.5,6300,1,Fixed
SJ0001554,MC00618,2023-12-07,D002,M01,Breakdown,F009,1,5.5,7700,1,Repeat
SJ0001555,MC00627,2023-12-07,D028,M05,Breakdown,F001,3,4.9,6370,1,Fixed
SJ0001556,MC00840,2023-12-07,D025,M01,Breakdown,F009,3,2.4,3360,1,Fixed
SJ0001557,MC00889,2023-12-07,D008,M04,Breakdown,F009,1,2.7,3780,1,Fixed
SJ0001558,MC01151,2023-12-07,D003,M01,Breakdown,F003,1,2.5,3750,1,Fixed
SJ0001559,MC01153,2023-12-07,D010,M01,Breakdown,F003,2,2.8,4200,1,Fixed
SJ0001560,MC01188,2023-12-07,D009,M01,Preventive,,0,2.7,3780,1,Fixed
SJ0001561,MC01255,2023-12-07,D014,M05,Breakdown,F006,5,7.1,9230,1,Fixed
SJ0001562,MC01449,2023-12-07,D017,M04,Breakdown,F003,1,4.8,7200,1,Fixed
SJ0001563,MC00209,2023-12-08,D012,M03,Breakdown,F009,2,3.6,4680,1,Fixed
SJ0001564,MC00353,2023-12-08,D003,M05,Breakdown,F006,4,7.2,10800,1,Fixed
SJ0001565,MC00630,2023-12-08,D016,M02,Breakdown,F003,1,2.4,3120,1,Fixed
SJ0001566,MC00927,2023-12-08,D002,M03,Breakdown,F009,1,1.5,2100,1,Fixed
SJ0001567,MC00956,2023-12-08,D016,M01,Breakdown,F009,2,2.0,2600,1,Repeat
SJ0001568,MC01051,2023-12-08,D027,M03,Breakdown,F010,1,3.6,5400,1,Fixed
SJ0001569,MC01237,2023-12-08,D009,M04,Breakdown,F001,3,5.7,7980,1,Fixed
SJ0001570,MC01295,2023-12-08,D035,M01,Preventive,,0,3.8,5320,1,Fixed
SJ0001571,MC01326,2023-12-08,D027,M06,Breakdown,F009,1,3.2,4800,1,Fixed
SJ0001572,MC01466,2023-12-08,D025,M01,Breakdown,F003,2,1.1,1540,1,Repeat
SJ0001573,MC01487,2023-12-08,D035,M02,Breakdown,F001,6,6.7,9380,1,Fixed
SJ0001574,MC00045,2023-12-09,D024,M02,Breakdown,F008,3,6.4,8960,1,Repeat
SJ0001575,MC00118,2023-12-09,D036,M01,Preventive,,0,2.6,3640,1,Fixed
SJ0001576,MC00170,2023-12-09,D028,M01,Breakdown,F003,1,1.7,2210,1,Fixed
SJ0001577,MC00196,2023-12-09,D004,M04,Breakdown,F009,4,3.6,4680,1,Repeat
SJ0001578,MC00224,2023-12-09,D020,M02,Breakdown,F009,2,3.3,4620,1,Fixed
SJ0001579,MC00386,2023-12-09,D022,M03,Breakdown,F009,4,2.1,2940,1,Fixed
SJ0001580,MC00418,2023-12-09,D022,M05,Breakdown,F009,3,3.8,5320,1,Fixed
SJ0001581,MC00949,2023-12-09,D011,M04,Breakdown,F009,5,1.6,2080,1,Fixed
SJ0001582,MC01120,2023-12-09,D002,M02,Breakdown,F003,2,2.5,3500,1,Fixed
SJ0001583,MC01307,2023-12-09,D020,M03,Breakdown,F001,4,4.0,5600,1,Fixed
SJ0001584,MC00007,2023-12-10,D011,M06,Breakdown,F003,1,4.0,5200,1,Fixed
SJ0001585,MC00102,2023-12-10,D031,M05,Breakdown,F001,3,4.3,5590,1,Fixed
SJ0001586,MC00217,2023-12-10,D017,M01,Breakdown,F009,2,4.3,6450,1,Fixed
SJ0001587,MC00350,2023-12-10,D030,M01,Breakdown,F009,1,2.7,3510,1,Fixed
SJ0001588,MC00501,2023-12-10,D026,M01,Preventive,,0,2.9,4060,1,Fixed
SJ0001589,MC00501,2023-12-10,D026,M01,Inspection,,0,1.9,2660,1,Fixed
SJ0001590,MC00854,2023-12-10,D033,M01,Breakdown,F010,2,1.0,1500,1,Fixed
SJ0001591,MC00900,2023-12-10,D028,M02,Breakdown,F003,1,3.4,4420,1,Fixed
SJ0001592,MC00904,2023-12-10,D016,M06,Breakdown,F003,2,2.6,3380,1,Repeat
SJ0001593,MC01143,2023-12-10,D025,M01,Breakdown,F008,6,8.5,11900,1,Fixed
SJ0001594,MC01286,2023-12-10,D025,M06,Breakdown,F001,3,5.9,8260,1,Fixed
SJ0001595,MC00032,2023-12-11,D031,M03,Breakdown,F009,3,2.7,3510,1,Fixed
SJ0001596,MC00154,2023-12-11,D008,M06,Breakdown,F009,2,1.4,1960,1,Fixed
SJ0001597,MC00359,2023-12-11,D003,M01,Breakdown,F003,1,4.9,7350,1,Fixed
SJ0001598,MC00621,2023-12-11,D025,M06,Preventive,,0,1.0,1400,1,Fixed
SJ0001599,MC00621,2023-12-11,D025,M06,Inspection,,0,2.3,3220,1,Fixed
SJ0001600,MC00772,2023-12-11,D019,M05,Breakdown,F008,4,4.8,7200,1,Fixed
SJ0001601,MC00853,2023-12-11,D032,M05,Preventive,,0,4.7,7050,1,Fixed
SJ0001602,MC01397,2023-12-11,D026,M06,Preventive,,0,2.9,4060,1,Fixed
SJ0001603,MC01405,2023-12-11,D019,M05,Breakdown,F008,5,3.5,5250,1,Fixed
